Entry	Status	Gene ontology (cellular component)
Q9CZT4	reviewed	nucleoplasm [GO:0005654]; nucleus [GO:0005634]; RNA polymerase III complex [GO:0005666]
Q8BP71	reviewed	cytoplasm [GO:0005737]; cytosol [GO:0005829]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]
Q9Z0G7	reviewed	nucleus [GO:0005634]
Q6VUP9	reviewed	nucleus [GO:0005634]
Q6ZQG6	unreviewed	nucleus [GO:0005634]
Q7TSI0	reviewed	centrosome [GO:0005813]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]
Q80V53	reviewed	Golgi membrane [GO:0000139]; integral component of membrane [GO:0016021]
Q8R0T2	reviewed	RNA polymerase II, core complex [GO:0005665]
Q9CZK6	reviewed	
Q8BJ04	unreviewed	nucleus [GO:0005634]
Q8BN78	reviewed	cytosol [GO:0005829]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; plasma membrane [GO:0005886]
Q8BSQ9	reviewed	kinetochore [GO:0000776]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; RSC-type complex [GO:0016586]
Q8BVH0	unreviewed	nucleus [GO:0005634]
Q8BWY7	reviewed	cytoplasm [GO:0005737]; fungal-type vacuole membrane [GO:0000329]; Golgi apparatus [GO:0005794]; integral component of membrane [GO:0016021]; nucleus [GO:0005634]; plasma membrane [GO:0005886]
Q9QY14	reviewed	nucleus [GO:0005634]; transcription factor complex [GO:0005667]
Q8BZ34	reviewed	cytosol [GO:0005829]; nucleoplasm [GO:0005654]
Q9D0B1	reviewed	nucleus [GO:0005634]
Q9CUN6	reviewed	axon [GO:0030424]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; mitochondrion [GO:0005739]; neuronal cell body [GO:0043025]; plasma membrane [GO:0005886]
Q9ESZ8	reviewed	cell projection [GO:0042995]; cytoplasm [GO:0005737]; neuronal cell body [GO:0043025]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]
Q91VN1	reviewed	nucleus [GO:0005634]
Q8CCJ4	reviewed	plasma membrane [GO:0005886]
Q8JZL0	reviewed	nucleus [GO:0005634]
Q8K0Y2	reviewed	intermediate filament [GO:0005882]
Q922U2	reviewed	cytoplasm [GO:0005737]; intermediate filament [GO:0005882]; keratin filament [GO:0045095]; mitochondrion [GO:0005739]; plasma membrane [GO:0005886]
Q8K4J6	reviewed	cytoplasm [GO:0005737]; cytosol [GO:0005829]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]
Q8K4Z2	reviewed	endoplasmic reticulum [GO:0005783]; extracellular region [GO:0005576]; integral component of membrane [GO:0016021]; peroxisomal membrane [GO:0005778]; plasma membrane [GO:0005886]
Q9Z205	reviewed	cytoplasm [GO:0005737]; cytosol [GO:0005829]; intercellular bridge [GO:0045171]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]
Q8R326	reviewed	cytoplasm [GO:0005737]; fibrillar center [GO:0001650]; nuclear matrix [GO:0016363]; nuclear speck [GO:0016607]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; paraspeckles [GO:0042382]
Q9CZX2	reviewed	centriole [GO:0005814]; centrosome [GO:0005813]; ciliary transition fiber [GO:0097539]; cytosol [GO:0005829]; mitochondrial intermembrane space [GO:0005758]; motile cilium [GO:0031514]; non-motile cilium [GO:0097730]; plasma membrane [GO:0005886]; spindle pole [GO:0000922]
Q9QZ28	reviewed	nucleus [GO:0005634]; transcription factor complex [GO:0005667]
Q8R5J9	reviewed	cytoplasm [GO:0005737]; cytoskeleton [GO:0005856]; endoplasmic reticulum membrane [GO:0005789]; integral component of membrane [GO:0016021]; membrane [GO:0016020]; plasma membrane [GO:0005886]
Q99KK1	reviewed	endoplasmic reticulum membrane [GO:0005789]; integral component of membrane [GO:0016021]; microtubule [GO:0005874]
Q8VCD7	reviewed	histone methyltransferase complex [GO:0035097]; nuclear chromatin [GO:0000790]; nucleus [GO:0005634]; pericentric heterochromatin [GO:0005721]
Q8VD76	reviewed	core TFIIH complex portion of holo TFIIH complex [GO:0000438]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; transcriptional preinitiation complex [GO:0097550]; transcription factor TFIID complex [GO:0005669]; transcription factor TFIIH core complex [GO:0000439]; transcription factor TFIIH holo complex [GO:0005675]
Q8VDK3	reviewed	cytoplasm [GO:0005737]; nucleus [GO:0005634]
Q8VHJ7	reviewed	mediator complex [GO:0016592]; mitochondrion [GO:0005739]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]
Q920D3	reviewed	cortical actin cytoskeleton [GO:0030864]; cytoskeleton [GO:0005856]; mediator complex [GO:0016592]; membrane [GO:0016020]; nucleoplasm [GO:0005654]
Q921D4	reviewed	core mediator complex [GO:0070847]; mediator complex [GO:0016592]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; ubiquitin ligase complex [GO:0000151]
Q9DBS2	reviewed	calyx of Held [GO:0044305]; cell junction [GO:0030054]; cytoplasm [GO:0005737]; synaptic vesicle [GO:0008021]; synaptic vesicle membrane [GO:0030672]
Q924A2	reviewed	intracellular membrane-bounded organelle [GO:0043231]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; protein-containing complex [GO:0032991]
Q9ES18	reviewed	fibrillar center [GO:0001650]; nucleus [GO:0005634]
Q9JJG5	reviewed	cytosol [GO:0005829]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]
Q99N03	reviewed	integral component of membrane [GO:0016021]
Q9QXV3	reviewed	nucleus [GO:0005634]
Q9CQB2	reviewed	cytoplasm [GO:0005737]; cytoplasmic stress granule [GO:0010494]; nucleus [GO:0005634]
Q9CR78	reviewed	
Q9Z2F2	reviewed	cytosol [GO:0005829]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]
Q9CWS1	reviewed	cytoplasm [GO:0005737]
Q9CWY4	reviewed	cytoplasm [GO:0005737]; cytosol [GO:0005829]; Gemini of coiled bodies [GO:0097504]; nuclear body [GO:0016604]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; SMN complex [GO:0032797]; SMN-Sm protein complex [GO:0034719]
Q9CX53	reviewed	cytoplasm [GO:0005737]; cytosol [GO:0005829]; Gemini of coiled bodies [GO:0097504]; nuclear body [GO:0016604]; nucleoplasm [GO:0005654]; SMN complex [GO:0032797]; SMN-Sm protein complex [GO:0034719]
Q9WTL2	reviewed	cytoplasmic vesicle [GO:0031410]; endosome [GO:0005768]; pseudopodium [GO:0031143]; pseudopodium membrane [GO:0031260]; recycling endosome [GO:0055037]
Q9CY99	unreviewed	
Q9Z247	reviewed	endoplasmic reticulum [GO:0005783]; endoplasmic reticulum lumen [GO:0005788]
Q9CZA6	reviewed	centrosome [GO:0005813]; cleavage furrow [GO:0032154]; condensed chromosome kinetochore [GO:0000777]; cytoplasm [GO:0005737]; kinesin complex [GO:0005871]; kinetochore [GO:0000776]; microtubule [GO:0005874]; microtubule organizing center [GO:0005815]; spindle [GO:0005819]; spindle pole centrosome [GO:0031616]; synapse [GO:0045202]
Q9D6W8	reviewed	BORC complex [GO:0099078]; lysosomal membrane [GO:0005765]
Q9DAI4	reviewed	nucleus [GO:0005634]
Q9D0F1	reviewed	centrosome [GO:0005813]; chromosome, centromeric region [GO:0000775]; condensed chromosome kinetochore [GO:0000777]; condensed nuclear chromosome kinetochore [GO:0000778]; condensed nuclear chromosome outer kinetochore [GO:0000942]; kinetochore [GO:0000776]; Ndc80 complex [GO:0031262]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]
Q9D122	unreviewed	keratin filament [GO:0045095]
Q9D195	unreviewed	cornified envelope [GO:0001533]; cytoplasm [GO:0005737]
Q9D3J5	reviewed	
Q9D3R3	reviewed	centriolar satellite [GO:0034451]; centrosome [GO:0005813]
Q9D6J1	reviewed	endoplasmic reticulum [GO:0005783]; endoplasmic reticulum membrane [GO:0005789]; integral component of membrane [GO:0016021]; nuclear membrane [GO:0031965]
Q9D6S9	unreviewed	
Q9DCW2	reviewed	cytoplasm [GO:0005737]; integral component of membrane [GO:0016021]; nucleus [GO:0005634]; plasma membrane [GO:0005886]
Q9D9Z1	reviewed	condensed chromosome kinetochore [GO:0000777]; cytosol [GO:0005829]; kinetochore [GO:0000776]; microtubule cytoskeleton [GO:0015630]; microtubule plus-end [GO:0035371]; mitotic spindle [GO:0072686]; nucleus [GO:0005634]; spindle pole [GO:0000922]
Q9D7G9	reviewed	cytoplasm [GO:0005737]; spindle [GO:0005819]
Q9JJC8	reviewed	early endosome [GO:0005769]; integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
Q9D8L5	reviewed	cytosol [GO:0005829]; Golgi apparatus [GO:0005794]; membrane [GO:0016020]; nucleoplasm [GO:0005654]; trans-Golgi network [GO:0005802]
Q9D8M7	reviewed	histone acetyltransferase complex [GO:0000123]; npBAF complex [GO:0071564]; nuclear chromatin [GO:0000790]; nucleus [GO:0005634]
Q9DCP9	reviewed	cytoplasm [GO:0005737]; nuclear speck [GO:0016607]; protein-containing complex [GO:0032991]; transcription factor complex [GO:0005667]
Q9DCC4	reviewed	cytosol [GO:0005829]
Q9QWL7	reviewed	cell periphery [GO:0071944]; cytoplasm [GO:0005737]; intermediate filament [GO:0005882]; intermediate filament cytoskeleton [GO:0045111]
Q9Z320	reviewed	cytoplasm [GO:0005737]; intermediate filament [GO:0005882]
Q9JJ94	reviewed	centrosome [GO:0005813]; ciliary basal body [GO:0036064]; cytoplasm [GO:0005737]; nucleus [GO:0005634]
Q9JK92	reviewed	cytoplasm [GO:0005737]; cytosol [GO:0005829]; intracellular [GO:0005622]; nucleus [GO:0005634]
Q9JLV1	reviewed	cytoplasm [GO:0005737]; cytosol [GO:0005829]; neuron projection [GO:0043005]; nucleus [GO:0005634]; plasma membrane [GO:0005886]; Z disc [GO:0030018]
Q9QZ09	reviewed	cis-Golgi network [GO:0005801]; endoplasmic reticulum [GO:0005783]; nucleus [GO:0005634]
Q9WU42	reviewed	chromatin [GO:0000785]; histone deacetylase complex [GO:0000118]; nuclear body [GO:0016604]; nuclear chromatin [GO:0000790]; nuclear matrix [GO:0016363]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; transcriptional repressor complex [GO:0017053]
Q9Z2V6	reviewed	cytoplasm [GO:0005737]; cytosol [GO:0005829]; Golgi apparatus [GO:0005794]; histone deacetylase complex [GO:0000118]; nuclear body [GO:0016604]; nuclear chromatin [GO:0000790]; nuclear speck [GO:0016607]; nucleus [GO:0005634]; protein-containing complex [GO:0032991]; RNA polymerase II transcription repressor complex [GO:0090571]
Q9Z223	reviewed	cytosol [GO:0005829]; molybdopterin synthase complex [GO:0019008]; nuclear speck [GO:0016607]; nucleus [GO:0005634]
