Entry	Status	Gene ontology (biological process)
P25627	reviewed	endonucleolytic cleavage in ITS1 to separate SSU-rRNA from 5.8S rRNA and LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) [GO:0000447]; ribosomal small subunit export from nucleus [GO:0000056]; rRNA (guanine-N7)-methylation [GO:0070476]
P43558	reviewed	endoplasmic reticulum unfolded protein response [GO:0030968]; protein deubiquitination [GO:0016579]; regulation of transcription, DNA-templated [GO:0006355]; ubiquitin-dependent ERAD pathway [GO:0030433]
P43560	reviewed	intracellular sterol transport [GO:0032366]
P53427	reviewed	fungal-type cell wall organization [GO:0031505]
O94086	reviewed	
P43562	reviewed	hexose transmembrane transport [GO:0008645]; transmembrane transport [GO:0055085]
O94742	reviewed	double-strand break repair via homologous recombination [GO:0000724]; filamentous growth [GO:0030447]; histone deubiquitination [GO:0016578]; maintenance of DNA trinucleotide repeats [GO:0035753]; mRNA export from nucleus [GO:0006406]; proteasome assembly [GO:0043248]; proteasome-mediated ubiquitin-dependent protein catabolic process [GO:0043161]; regulation of cell cycle [GO:0051726]; SAGA complex localization to transcription regulatory region [GO:0072742]; ubiquitin-dependent protein catabolic process [GO:0006511]
P38009	reviewed	'de novo' IMP biosynthetic process [GO:0006189]; purine nucleotide biosynthetic process [GO:0006164]
P47130	reviewed	adaptation of signaling pathway by response to pheromone involved in conjugation with cellular fusion [GO:0000754]; mRNA splicing, via spliceosome [GO:0000398]; nuclear retention of pre-mRNA at the site of transcription [GO:0071033]; poly(A)+ mRNA export from nucleus [GO:0016973]; posttranscriptional tethering of RNA polymerase II gene DNA at nuclear periphery [GO:0000973]; transcription elongation from RNA polymerase II promoter [GO:0006368]
P00044	reviewed	mitochondrial electron transport, cytochrome c to oxygen [GO:0006123]; mitochondrial electron transport, ubiquinol to cytochrome c [GO:0006122]
P38810	reviewed	cargo loading into COPII-coated vesicle [GO:0090110]; intracellular protein transport [GO:0006886]
P53823	reviewed	glutamine metabolic process [GO:0006541]; pyridoxal phosphate biosynthetic process [GO:0042823]; pyridoxine metabolic process [GO:0008614]; thiamine biosynthetic process [GO:0009228]; vitamin B6 biosynthetic process [GO:0042819]
P00045	reviewed	mitochondrial electron transport, cytochrome c to oxygen [GO:0006123]; mitochondrial electron transport, ubiquinol to cytochrome c [GO:0006122]
P20447	reviewed	endonucleolytic cleavage in ITS1 upstream of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) [GO:0000464]
P23202	reviewed	cytoplasmic sequestering of transcription factor [GO:0042994]; nitrate assimilation [GO:0042128]; protein urmylation [GO:0032447]; regulation of nitrogen utilization [GO:0006808]; response to aluminum ion [GO:0010044]
P38881	reviewed	cellular protein localization [GO:0034613]; nucleus-vacuole junction assembly [GO:0071562]; piecemeal microautophagy of the nucleus [GO:0034727]
P00127	reviewed	aerobic respiration [GO:0009060]; mitochondrial electron transport, ubiquinol to cytochrome c [GO:0006122]
P32259	reviewed	negative regulation of transcription by RNA polymerase II [GO:0000122]; positive regulation of transcription by RNA polymerase II [GO:0045944]; regulation of establishment of protein localization to chromosome [GO:0070202]; RNA polymerase II preinitiation complex assembly [GO:0051123]
P00128	reviewed	aerobic respiration [GO:0009060]; mitochondrial electron transport, ubiquinol to cytochrome c [GO:0006122]; mitochondrial respiratory chain complex III assembly [GO:0034551]
P38822	reviewed	actin filament organization [GO:0007015]; actin nucleation [GO:0045010]; endocytosis [GO:0006897]; regulation of actin filament polymerization [GO:0030833]; response to salt stress [GO:0009651]
P39742	reviewed	posttranslational protein targeting to membrane, translocation [GO:0031204]
P53168	reviewed	attachment of spindle microtubules to kinetochore [GO:0008608]; cell division [GO:0051301]; mitotic cell cycle [GO:0000278]; positive regulation of attachment of spindle microtubules to kinetochore [GO:0051987]; positive regulation of microtubule polymerization [GO:0031116]
P00330	reviewed	amino acid catabolic process to alcohol via Ehrlich pathway [GO:0000947]; ethanol biosynthetic process involved in glucose fermentation to ethanol [GO:0043458]; ethanol metabolic process [GO:0006067]; NADH oxidation [GO:0006116]
P34230	reviewed	fatty acid beta-oxidation [GO:0006635]; fatty acid transmembrane transport [GO:1902001]; fatty-acyl-CoA transport [GO:0015916]; long-chain fatty acid catabolic process [GO:0042758]; peroxisomal long-chain fatty acid import [GO:0015910]; very long-chain fatty acid catabolic process [GO:0042760]
P39109	reviewed	bilirubin transport [GO:0015723]; cell redox homeostasis [GO:0045454]; glutathione metabolic process [GO:0006749]; response to cadmium ion [GO:0046686]; response to metal ion [GO:0010038]; transmembrane transport [GO:0055085]; vacuole fusion, non-autophagic [GO:0042144]
P00331	reviewed	amino acid catabolic process to alcohol via Ehrlich pathway [GO:0000947]; ethanol metabolic process [GO:0006067]; NADH oxidation [GO:0006116]
P40318	reviewed	ubiquitin-dependent ERAD pathway [GO:0030433]
P00358	reviewed	apoptotic process [GO:0006915]; gluconeogenesis [GO:0006094]; glycolytic process [GO:0006096]; reactive oxygen species metabolic process [GO:0072593]
Q02724	reviewed	G2/M transition of mitotic cell cycle [GO:0000086]; protein desumoylation [GO:0016926]
Q02821	reviewed	NLS-bearing protein import into nucleus [GO:0006607]; proteasome localization [GO:0031144]; protein targeting to membrane [GO:0006612]
Q04978	reviewed	
Q12349	reviewed	ATP hydrolysis coupled cation transmembrane transport [GO:0099132]; ATP synthesis coupled proton transport [GO:0015986]; cristae formation [GO:0042407]; mitochondrial proton-transporting ATP synthase complex assembly [GO:0033615]
P00359	reviewed	apoptotic process [GO:0006915]; gluconeogenesis [GO:0006094]; glycolytic process [GO:0006096]; heme transport [GO:0015886]; reactive oxygen species metabolic process [GO:0072593]
Q04439	reviewed	actin cortical patch localization [GO:0051666]; bipolar cellular bud site selection [GO:0007121]; endocytosis [GO:0006897]; exocytosis [GO:0006887]; fungal-type cell wall organization [GO:0031505]; positive regulation of Arp2/3 complex-mediated actin nucleation [GO:2000601]; receptor-mediated endocytosis [GO:0006898]; response to osmotic stress [GO:0006970]; response to salt stress [GO:0009651]
P00360	reviewed	gluconeogenesis [GO:0006094]; glycolytic process [GO:0006096]
P00425	reviewed	mitochondrial electron transport, cytochrome c to oxygen [GO:0006123]
P38745	reviewed	
P38907	reviewed	cell division [GO:0051301]; chromosome segregation [GO:0007059]; establishment of meiotic sister chromatid cohesion [GO:0034089]; establishment of mitotic sister chromatid cohesion [GO:0034087]; kinetochore assembly [GO:0051382]; maintenance of meiotic sister chromatid cohesion [GO:0034090]; mitotic spindle assembly checkpoint [GO:0007094]; protein localization to chromosome, centromeric region [GO:0071459]
P00431	reviewed	cellular response to oxidative stress [GO:0034599]; hydrogen peroxide catabolic process [GO:0042744]; response to reactive oxygen species [GO:0000302]
P25354	reviewed	vesicle organization [GO:0016050]
Q12230	reviewed	eisosome assembly [GO:0070941]; endocytosis [GO:0006897]; negative regulation of protein kinase activity [GO:0006469]; response to heat [GO:0009408]
P00445	reviewed	age-dependent response to reactive oxygen species involved in chronological cell aging [GO:0001320]; cellular copper ion homeostasis [GO:0006878]; cellular zinc ion homeostasis [GO:0006882]; fungal-type cell wall organization [GO:0031505]; negative regulation of cellular respiration [GO:1901856]; positive regulation of DNA-binding transcription factor activity [GO:0051091]; positive regulation of transcription from RNA polymerase II promoter in response to oxidative stress [GO:0036091]; protein stabilization [GO:0050821]; removal of superoxide radicals [GO:0019430]; superoxide metabolic process [GO:0006801]
P00447	reviewed	age-dependent response to oxidative stress involved in chronological cell aging [GO:0001324]; age-dependent response to reactive oxygen species involved in chronological cell aging [GO:0001320]; aging [GO:0007568]; reactive oxygen species metabolic process [GO:0072593]; replicative cell aging [GO:0001302]
P23337	reviewed	glycogen biosynthetic process [GO:0005978]; response to glucose [GO:0009749]; response to sucrose [GO:0009744]
P38238	reviewed	cytoplasmic translation [GO:0002181]; tRNA methylation [GO:0030488]; tRNA nucleoside ribose methylation [GO:0002128]
P48564	reviewed	
Q03370	reviewed	ER-dependent peroxisome organization [GO:0032581]; peroxisome organization [GO:0007031]
P00546	reviewed	7-methylguanosine mRNA capping [GO:0006370]; cell division [GO:0051301]; cellular protein catabolic process [GO:0044257]; DNA double-strand break processing [GO:0000729]; double-strand break repair via nonhomologous end joining [GO:0006303]; G1/S transition of mitotic cell cycle [GO:0000082]; meiotic DNA double-strand break processing [GO:0000706]; mitotic sister chromatid biorientation [GO:1990758]; mitotic spindle assembly [GO:0090307]; negative regulation of DNA replication origin binding [GO:1902596]; negative regulation of double-strand break repair via nonhomologous end joining [GO:2001033]; negative regulation of meiotic cell cycle [GO:0051447]; negative regulation of mitotic cell cycle [GO:0045930]; negative regulation of sister chromatid cohesion [GO:0045875]; negative regulation of transcription, DNA-templated [GO:0045892]; negative regulation of transcription by RNA polymerase II [GO:0000122]; peptidyl-serine phosphorylation [GO:0018105]; peptidyl-threonine phosphorylation [GO:0018107]; phosphorylation of RNA polymerase II C-terminal domain [GO:0070816]; positive regulation of cell proliferation [GO:0008284]; positive regulation of glycogen catabolic process [GO:0045819]; positive regulation of meiotic cell cycle [GO:0051446]; positive regulation of mitotic cell cycle [GO:0045931]; positive regulation of mitotic spindle pole body separation [GO:0010696]; positive regulation of nuclear cell cycle DNA replication [GO:0010571]; positive regulation of transcription, DNA-templated [GO:0045893]; positive regulation of transcription by RNA polymerase II [GO:0045944]; positive regulation of trehalose catabolic process [GO:1901319]; positive regulation of triglyceride catabolic process [GO:0010898]; post-Golgi vesicle-mediated transport [GO:0006892]; protein localization to nuclear periphery [GO:1990139]; protein localization to nucleus [GO:0034504]; protein localization to spindle microtubule [GO:1902889]; protein phosphorylation [GO:0006468]; regulation of budding cell apical bud growth [GO:0010568]; regulation of double-strand break repair via homologous recombination [GO:0010569]; regulation of filamentous growth [GO:0010570]; regulation of G2/M transition of mitotic cell cycle [GO:0010389]; regulation of nucleosome density [GO:0060303]; regulation of protein localization to chromatin [GO:1905634]; regulation of spindle assembly [GO:0090169]; regulation of telomere maintenance via telomerase [GO:0032210]; synaptonemal complex assembly [GO:0007130]
P07866	reviewed	asymmetric protein localization to new mitotic spindle pole body [GO:0061510]; cell division [GO:0051301]; mitotic spindle orientation checkpoint [GO:0031578]; regulation of exit from mitosis [GO:0007096]; small GTPase mediated signal transduction [GO:0007264]; vesicle-mediated transport [GO:0016192]
P08153	reviewed	positive regulation of mating type switching [GO:0031496]; positive regulation of transcription involved in exit from mitosis, from RNA polymerase II promoter [GO:0007074]; regulation of transcription involved in G1/S transition of mitotic cell cycle [GO:0000083]
P09959	reviewed	positive regulation of reciprocal meiotic recombination [GO:0010845]; positive regulation of transcription by RNA polymerase II [GO:0045944]; positive regulation of transcription from RNA polymerase II promoter in response to heat stress [GO:0061408]; positive regulation of transcription involved in G1/S transition of mitotic cell cycle [GO:0071931]
P0CX14	reviewed	telomere maintenance via recombination [GO:0000722]
P0CX15	reviewed	telomere maintenance via recombination [GO:0000722]
P11710	reviewed	cortical protein anchoring [GO:0032065]; cytogamy [GO:0000755]; regulation of termination of mating projection growth [GO:0031385]
P11927	reviewed	cell division [GO:0051301]; karyogamy involved in conjugation with cellular fusion [GO:0000742]; spindle pole body duplication [GO:0030474]
P11978	reviewed	chromatin silencing at silent mating-type cassette [GO:0030466]; chromatin silencing at subtelomere [GO:0099114]; chromatin silencing at telomere [GO:0006348]; double-strand break repair via nonhomologous end joining [GO:0006303]; establishment of chromatin silencing at silent mating-type cassette [GO:0035389]; establishment of protein-containing complex localization to telomere [GO:0097695]; negative regulation of chromatin silencing involved in replicative cell aging [GO:0001308]; positive regulation of heterochromatin assembly [GO:0031453]; telomere tethering at nuclear periphery [GO:0034398]
