Entry	Status	Gene ontology (cellular component)
P30283	reviewed	centrosome [GO:0005813]; cyclin-dependent protein kinase holoenzyme complex [GO:0000307]; cytoplasm [GO:0005737]; nucleus [GO:0005634]
P31111	reviewed	chromosome, centromeric region [GO:0000775]; synaptonemal complex [GO:0000795]; transverse filament [GO:0000802]
P31380	reviewed	chromosome, centromeric region [GO:0000775]; chromosome, telomeric region [GO:0000781]; mating-type region heterochromatin [GO:0031934]; nucleus [GO:0005634]
P32325	reviewed	chromosome, centromeric region [GO:0000775]; Dbf4-dependent protein kinase complex [GO:0031431]; nucleus [GO:0005634]
P32328	reviewed	cellular bud neck [GO:0005935]; spindle pole body [GO:0005816]
P32334	reviewed	cell surface [GO:0009986]; extracellular region [GO:0005576]; integral component of plasma membrane [GO:0005887]; plasma membrane [GO:0005886]; site of polarized growth [GO:0030427]
P32356	reviewed	cytoplasm [GO:0005737]
P32380	reviewed	central plaque of spindle pole body [GO:0005823]; inner plaque of spindle pole body [GO:0005822]; nucleus [GO:0005634]
P32562	reviewed	cellular bud neck [GO:0005935]; nucleus [GO:0005634]; spindle pole [GO:0000922]
P32786	reviewed	cytoplasm [GO:0005737]; RNA polymerase I core factor complex [GO:0070860]
P32801	reviewed	cellular bud neck septin ring [GO:0000144]; cytoplasm [GO:0005737]; nucleus [GO:0005634]
P32833	reviewed	chromosome, telomeric region [GO:0000781]; DNA replication preinitiation complex [GO:0031261]; nuclear origin of replication recognition complex [GO:0005664]; nuclear pre-replicative complex [GO:0005656]
P32873	reviewed	cell cortex [GO:0005938]; cellular bud tip [GO:0005934]; cytoplasm [GO:0005737]; incipient cellular bud site [GO:0000131]; mating projection tip [GO:0043332]
P32900	reviewed	cell periphery [GO:0071944]; cellular bud neck [GO:0005935]; cellular bud tip [GO:0005934]; incipient cellular bud site [GO:0000131]; integral component of membrane [GO:0016021]
P32944	reviewed	cellular bud neck [GO:0005935]; nucleus [GO:0005634]
P33306	reviewed	
P33332	reviewed	cellular bud neck [GO:0005935]; cellular bud tip [GO:0005934]; exocyst [GO:0000145]; incipient cellular bud site [GO:0000131]; mating projection tip [GO:0043332]; plasma membrane [GO:0005886]
P34161	reviewed	nuclear chromatin [GO:0000790]; nucleus [GO:0005634]
P34233	reviewed	cellular bud [GO:0005933]; nucleus [GO:0005634]; Rpd3L complex [GO:0033698]
P34241	reviewed	nucleolus [GO:0005730]
P34252	reviewed	DNA replication preinitiation complex [GO:0031261]
P36005	reviewed	nucleus [GO:0005634]
P36093	reviewed	nucleus [GO:0005634]
P36157	reviewed	
P36158	reviewed	
P36165	reviewed	integral component of membrane [GO:0016021]; lipid droplet [GO:0005811]
P36166	reviewed	cellular bud neck [GO:0005935]; cellular bud tip [GO:0005934]; cytoplasm [GO:0005737]; incipient cellular bud site [GO:0000131]; mating projection tip [GO:0043332]; site of polarized growth [GO:0030427]
P36167	reviewed	cytoplasm [GO:0005737]; SBF transcription complex [GO:0033309]
P38257	reviewed	Holliday junction resolvase complex [GO:0048476]; nuclear chromatin [GO:0000790]; nucleus [GO:0005634]
P38261	reviewed	cellular bud neck [GO:0005935]; cellular bud tip [GO:0005934]; exocyst [GO:0000145]; incipient cellular bud site [GO:0000131]; transport vesicle [GO:0030133]
P38277	reviewed	cytoplasm [GO:0005737]
P38634	reviewed	cytoplasm [GO:0005737]; nucleus [GO:0005634]
P38717	reviewed	cortical endoplasmic reticulum [GO:0032541]; endoplasmic reticulum membrane [GO:0005789]; integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
P38721	reviewed	integral component of membrane [GO:0016021]
P38735	reviewed	fungal-type vacuole membrane [GO:0000329]; integral component of membrane [GO:0016021]; membrane [GO:0016020]
P38826	reviewed	DNA replication preinitiation complex [GO:0031261]; nuclear origin of replication recognition complex [GO:0005664]; nuclear pre-replicative complex [GO:0005656]
P38853	reviewed	cell cortex [GO:0005938]; cell cortex of cell tip [GO:0051285]; cell division site [GO:0032153]; cell tip [GO:0051286]; cellular bud neck [GO:0005935]; cellular bud tip [GO:0005934]; Kelch-containing formin regulatory complex [GO:1990615]; mating projection tip [GO:0043332]
P38854	reviewed	cytoplasm [GO:0005737]
P38859	reviewed	cytoplasm [GO:0005737]; cytosol [GO:0005829]; nuclear chromosome, telomeric region [GO:0000784]; nucleus [GO:0005634]; site of double-strand break [GO:0035861]
P38903	reviewed	cellular bud neck [GO:0005935]; condensed nuclear chromosome, centromeric region [GO:0000780]; cytosol [GO:0005829]; kinetochore [GO:0000776]; nucleus [GO:0005634]; protein phosphatase type 2A complex [GO:0000159]; spindle pole body [GO:0005816]
P38909	reviewed	extrinsic component of mitochondrial inner membrane [GO:0031314]
P38928	reviewed	cell division site [GO:0032153]; cellular bud neck [GO:0005935]; cellular bud neck septin ring [GO:0000144]; incipient cellular bud site [GO:0000131]; integral component of plasma membrane [GO:0005887]
P38990	reviewed	cytoplasm [GO:0005737]; nucleus [GO:0005634]
P38991	reviewed	chromosome passenger complex [GO:0032133]; condensed nuclear chromosome, centromeric region [GO:0000780]; condensed nuclear chromosome kinetochore [GO:0000778]; cytoplasm [GO:0005737]; kinetochore microtubule [GO:0005828]; spindle [GO:0005819]; spindle microtubule [GO:0005876]; spindle midzone [GO:0051233]; spindle pole centrosome [GO:0031616]
P39083	reviewed	cellular bud neck split septin rings [GO:0032177]; cytoplasm [GO:0005737]
P39520	reviewed	chromosome, telomeric region [GO:0000781]; CURI complex [GO:0032545]; nuclear chromatin [GO:0000790]; nucleolus [GO:0005730]; nucleus [GO:0005634]
P39685	reviewed	integral component of membrane [GO:0016021]; nuclear envelope lumen [GO:0005641]; nuclear membrane [GO:0031965]; nuclear pore [GO:0005643]; nuclear pore transmembrane ring [GO:0070762]
P39705	reviewed	cytosol [GO:0005829]; nuclear membrane [GO:0031965]; nuclear pore [GO:0005643]; nuclear pore central transport channel [GO:0044613]; nuclear pore nuclear basket [GO:0044615]; nucleus [GO:0005634]
P39732	reviewed	cytoplasm [GO:0005737]
P39734	reviewed	endoplasmic reticulum [GO:0005783]; endoplasmic reticulum membrane [GO:0005789]; integral component of membrane [GO:0016021]
P39980	reviewed	cytoplasmic vesicle [GO:0031410]; endosome [GO:0005768]; endosome membrane [GO:0010008]; integral component of plasma membrane [GO:0005887]; plasma membrane [GO:0005886]; vacuolar membrane [GO:0005774]
P40020	reviewed	cellular bud neck [GO:0005935]
P40028	reviewed	cytoplasm [GO:0005737]; nucleus [GO:0005634]
P40038	reviewed	cyclin-dependent protein kinase holoenzyme complex [GO:0000307]; cytoplasm [GO:0005737]; nucleus [GO:0005634]
P40095	reviewed	
P40186	reviewed	cyclin-dependent protein kinase holoenzyme complex [GO:0000307]; cytoplasm [GO:0005737]; nucleus [GO:0005634]
P40316	reviewed	cytoplasm [GO:0005737]; nucleus [GO:0005634]; spindle [GO:0005819]
P40340	reviewed	cytosol [GO:0005829]; extrinsic component of endoplasmic reticulum membrane [GO:0042406]; nucleus [GO:0005634]
P40473	reviewed	nuclear chromatin [GO:0000790]
P40480	reviewed	Set3 complex [GO:0034967]
P40484	reviewed	cellular bud neck [GO:0005935]; chromosome, centromeric region [GO:0000775]; cytoplasm [GO:0005737]; nucleus [GO:0005634]; spindle pole body [GO:0005816]
P40489	reviewed	cell wall-bounded periplasmic space [GO:0030287]; cytoplasm [GO:0005737]; MBF transcription complex [GO:0030907]; nuclear chromatin [GO:0000790]; nucleus [GO:0005634]
P41697	reviewed	cellular bud neck [GO:0005935]; cellular bud tip [GO:0005934]; incipient cellular bud site [GO:0000131]; mating projection tip [GO:0043332]; polarisome [GO:0000133]; spindle pole body [GO:0005816]
P41813	reviewed	cytosol [GO:0005829]; nucleus [GO:0005634]
P41832	reviewed	actin filament [GO:0005884]; cell division site [GO:0032153]; cellular bud neck [GO:0005935]; cellular bud tip [GO:0005934]; cytoplasm [GO:0005737]; incipient cellular bud site [GO:0000131]; mating projection tip [GO:0043332]; polarisome [GO:0000133]; ruffle membrane [GO:0032587]
P41834	reviewed	endoplasmic reticulum [GO:0005783]; endoplasmic reticulum membrane [GO:0005789]; integral component of membrane [GO:0016021]; SNARE complex [GO:0031201]
P41895	reviewed	transcription factor TFIIF complex [GO:0005674]
P42839	reviewed	endoplasmic reticulum membrane [GO:0005789]; fungal-type vacuole [GO:0000324]; fungal-type vacuole membrane [GO:0000329]; integral component of membrane [GO:0016021]; vacuole-mitochondrion membrane contact site [GO:1990816]
P42845	reviewed	cytoplasm [GO:0005737]; MBF transcription complex [GO:0030907]; SBF transcription complex [GO:0033309]; Sin3-type complex [GO:0070822]
P43568	reviewed	cytoplasm [GO:0005737]; nucleus [GO:0005634]; transcription factor TFIIK complex [GO:0070985]
P43605	reviewed	nuclear chromatin [GO:0000790]; nuclear replication fork [GO:0043596]
P43618	reviewed	condensed chromosome kinetochore [GO:0000777]; kinetochore [GO:0000776]; nucleus [GO:0005634]
P46675	reviewed	cell cortex [GO:0005938]; centrosome [GO:0005813]; condensed nuclear chromosome kinetochore [GO:0000778]; kinetochore [GO:0000776]; spindle microtubule [GO:0005876]; spindle pole [GO:0000922]; spindle pole body [GO:0005816]
P47029	reviewed	early endosome [GO:0005769]; late endosome [GO:0005770]
P47035	reviewed	nucleolus [GO:0005730]; RENT complex [GO:0030869]
P47039	reviewed	cytoplasm [GO:0005737]; mitochondrion [GO:0005739]
P47074	reviewed	condensed nuclear chromosome kinetochore [GO:0000778]; mitotic checkpoint complex [GO:0033597]
P47104	reviewed	cytoplasm [GO:0005737]; cytosol [GO:0005829]; endomembrane system [GO:0012505]; extrinsic component of membrane [GO:0019898]; RAVE complex [GO:0043291]
P47114	reviewed	integral component of plasma membrane [GO:0005887]; mating projection [GO:0005937]; vacuolar membrane [GO:0005774]
P47116	reviewed	cytoplasm [GO:0005737]; nucleus [GO:0005634]; plasma membrane [GO:0005886]
P47129	reviewed	
P47136	reviewed	cellular bud neck [GO:0005935]; cellular bud neck contractile ring [GO:0000142]; cellular bud scar [GO:0005621]; hyphal septin ring [GO:0032168]
P50078	reviewed	cellular bud membrane [GO:0033101]; cellular bud neck [GO:0005935]; cellular bud tip [GO:0005934]; incipient cellular bud site [GO:0000131]; integral component of membrane [GO:0016021]
P50090	reviewed	cell cortex of cell tip [GO:0051285]; cell division site [GO:0032153]; cell tip [GO:0051286]; cellular bud neck [GO:0005935]; cellular bud tip [GO:0005934]; Kelch-containing formin regulatory complex [GO:1990615]; mating projection tip [GO:0043332]
P50105	reviewed	transcription factor TFIID complex [GO:0005669]
P50275	reviewed	cytoplasm [GO:0005737]; nuclear microtubule [GO:0005880]; spindle [GO:0005819]; spindle midzone [GO:0051233]
P52919	reviewed	central plaque of spindle pole body [GO:0005823]; integral component of nuclear inner membrane [GO:0005639]; spindle pole body [GO:0005816]
P53071	reviewed	
P53086	reviewed	cytoplasmic microtubule [GO:0005881]; kinesin complex [GO:0005871]; microtubule [GO:0005874]; microtubule plus-end [GO:0035371]; mitotic spindle astral microtubule [GO:0061673]; mitotic spindle midzone [GO:1990023]; nuclear microtubule [GO:0005880]; nucleus [GO:0005634]
P53129	reviewed	cytosol [GO:0005829]; endosome [GO:0005768]; fungal-type vacuole membrane [GO:0000329]; Mon1-Ccz1 complex [GO:0035658]; multivesicular body membrane [GO:0032585]
P53159	reviewed	cytoplasm [GO:0005737]; integral component of membrane [GO:0016021]; nuclear envelope [GO:0005635]; nuclear membrane [GO:0031965]; spindle pole body [GO:0005816]
P53197	reviewed	anaphase-promoting complex [GO:0005680]; cytoplasm [GO:0005737]; nucleus [GO:0005634]
P53222	reviewed	
P53739	reviewed	cytoplasm [GO:0005737]; mating projection tip [GO:0043332]; nucleus [GO:0005634]; plasma membrane [GO:0005886]
P53819	reviewed	nucleus [GO:0005634]
P53836	reviewed	cellular bud neck [GO:0005935]; cytoplasm [GO:0005737]; nucleus [GO:0005634]
P53894	reviewed	cell cortex [GO:0005938]; cellular bud [GO:0005933]; cellular bud neck [GO:0005935]; cellular bud tip [GO:0005934]; cytoplasm [GO:0005737]; cytoplasmic stress granule [GO:0010494]; incipient cellular bud site [GO:0000131]; mating projection tip [GO:0043332]; nucleus [GO:0005634]
P53947	reviewed	cellular bud neck [GO:0005935]; fungal-type vacuole [GO:0000324]; integral component of membrane [GO:0016021]; vacuolar membrane [GO:0005774]
P53958	reviewed	cytoplasm [GO:0005737]; nucleus [GO:0005634]
P54784	reviewed	DNA replication preinitiation complex [GO:0031261]; nuclear chromosome, telomeric region [GO:0000784]; nuclear origin of replication recognition complex [GO:0005664]; nuclear pre-replicative complex [GO:0005656]; nucleus [GO:0005634]
P54786	reviewed	cellular bud neck [GO:0005935]; cellular bud tip [GO:0005934]; cytoplasm [GO:0005737]; nucleus [GO:0005634]
P54867	reviewed	cellular bud neck [GO:0005935]; integral component of membrane [GO:0016021]; intracellular [GO:0005622]; plasma membrane [GO:0005886]
Q00416	reviewed	cytoplasm [GO:0005737]; Nrd1 complex [GO:0035649]; nucleus [GO:0005634]; replication fork [GO:0005657]; site of double-strand break [GO:0035861]
Q00684	reviewed	cellular bud neck [GO:0005935]; centrosome [GO:0005813]; cytoplasm [GO:0005737]; mitotic spindle [GO:0072686]; nucleolus [GO:0005730]; nucleus [GO:0005634]; RENT complex [GO:0030869]; spindle pole body [GO:0005816]
Q00772	reviewed	cellular bud neck [GO:0005935]; cellular bud tip [GO:0005934]; cytoplasm [GO:0005737]; mating projection tip [GO:0043332]; mitochondrion [GO:0005739]; nucleus [GO:0005634]
Q01389	reviewed	cytoplasm [GO:0005737]
Q01684	reviewed	
Q02455	reviewed	nuclear envelope [GO:0005635]; nuclear pore [GO:0005643]; nuclear pore nuclear basket [GO:0044615]; nucleoplasm [GO:0005654]
Q02606	reviewed	cytoplasm [GO:0005737]; nucleus [GO:0005634]
Q02866	reviewed	cytosol [GO:0005829]
Q03208	reviewed	
Q03231	reviewed	
Q03254	reviewed	cytosol [GO:0005829]; nucleus [GO:0005634]
Q03707	reviewed	integral component of nuclear inner membrane [GO:0005639]; nuclear envelope [GO:0005635]
Q03834	reviewed	mismatch repair complex [GO:0032300]; MutSalpha complex [GO:0032301]
Q03898	reviewed	astral microtubule [GO:0000235]; condensed nuclear chromosome kinetochore [GO:0000778]; intermediate filament [GO:0005882]; mitotic spindle [GO:0072686]; nucleus [GO:0005634]; protein phosphatase type 1 complex [GO:0000164]; spindle microtubule [GO:0005876]; spindle pole [GO:0000922]; spindle pole body [GO:0005816]
Q04087	reviewed	monopolin complex [GO:0033551]; nucleolus [GO:0005730]; nucleus [GO:0005634]
Q04383	reviewed	cytosolic large ribosomal subunit [GO:0022625]; nuclear chromatin [GO:0000790]
Q04930	reviewed	cytoplasm [GO:0005737]; nuclear chromatin [GO:0000790]; nucleus [GO:0005634]
Q05518	reviewed	cell cortex [GO:0005938]; cell tip [GO:0051286]; medial cortex [GO:0031097]; plasma membrane [GO:0005886]; site of polarized growth [GO:0030427]
Q05672	reviewed	cytoplasm [GO:0005737]; nucleus [GO:0005634]
Q05812	reviewed	plasma membrane [GO:0005886]
Q05854	reviewed	nucleus [GO:0005634]
Q06001	reviewed	endoplasmic reticulum [GO:0005783]; integral component of membrane [GO:0016021]
Q06032	reviewed	condensed nuclear chromosome [GO:0000794]; nuclear chromosome [GO:0000228]; synaptonemal complex [GO:0000795]
Q06053	reviewed	cytoplasm [GO:0005737]; nuclear periphery [GO:0034399]
Q06168	reviewed	nucleus [GO:0005634]; RSC-type complex [GO:0016586]; SWI/SNF complex [GO:0016514]
Q06266	reviewed	cytosolic large ribosomal subunit [GO:0022625]; nuclear chromatin [GO:0000790]; nucleus [GO:0005634]
Q06315	reviewed	cellular bud neck [GO:0005935]; cytoplasm [GO:0005737]; plasma membrane [GO:0005886]
Q06324	reviewed	cellular bud [GO:0005933]; cellular bud neck [GO:0005935]; cellular bud tip [GO:0005934]; incipient cellular bud site [GO:0000131]; mitochondrial outer membrane [GO:0005741]
Q06407	reviewed	cellular bud neck split septin rings [GO:0032177]; cytoplasm [GO:0005737]
Q06412	reviewed	cellular bud neck [GO:0005935]; incipient cellular bud site [GO:0000131]
Q06604	reviewed	actin cortical patch [GO:0030479]; cellular bud neck [GO:0005935]; cellular bud tip [GO:0005934]; membrane [GO:0016020]; plasma membrane [GO:0005886]
Q06616	reviewed	cytoplasm [GO:0005737]; nuclear envelope [GO:0005635]; nuclear membrane [GO:0031965]; spindle pole body [GO:0005816]
Q07084	reviewed	cytoplasm [GO:0005737]; Mcs4 RR-MAPKKK complex [GO:1990315]
Q07528	reviewed	cytosol [GO:0005829]; endosome [GO:0005768]; endosome membrane [GO:0010008]; extrinsic component of membrane [GO:0019898]; phagophore assembly site [GO:0000407]; phagophore assembly site membrane [GO:0034045]
Q07980	reviewed	mismatch repair complex [GO:0032300]; MutLalpha complex [GO:0032389]; MutLbeta complex [GO:0032390]; nucleus [GO:0005634]
Q08206	reviewed	
Q08229	reviewed	cellular bud neck [GO:0005935]; cytoplasm [GO:0005737]
Q08471	reviewed	cytoplasm [GO:0005737]; nucleus [GO:0005634]
Q08581	reviewed	condensed nuclear chromosome kinetochore [GO:0000778]; cytoplasm [GO:0005737]; kinetochore [GO:0000776]; microtubule [GO:0005874]; spindle [GO:0005819]; spindle midzone [GO:0051233]; spindle pole body [GO:0005816]
Q08887	reviewed	cytoplasm [GO:0005737]; nucleus [GO:0005634]
Q08949	reviewed	checkpoint clamp complex [GO:0030896]; condensed nuclear chromosome [GO:0000794]; cytoplasm [GO:0005737]
Q08981	reviewed	cytoplasm [GO:0005737]; nucleus [GO:0005634]
Q12043	reviewed	integral component of membrane [GO:0016021]; lipid droplet [GO:0005811]
Q12048	reviewed	phagophore assembly site membrane [GO:0034045]
