Entry	Status	Gene ontology (molecular function)
Q22024	unreviewed	DNA-binding transcription factor activity [GO:0003700]; nucleic acid binding [GO:0003676]
Q5H9N3	unreviewed	DNA-binding transcription factor activity, RNA polymerase II-specific [GO:0000981]; RNA polymerase II regulatory region sequence-specific DNA binding [GO:0000977]; sequence-specific DNA binding [GO:0043565]
Q8T3B9	reviewed	DNA binding [GO:0003677]; DNA-binding transcription factor activity, RNA polymerase II-specific [GO:0000981]
Q93520	unreviewed	
Q94126	reviewed	proximal promoter DNA-binding transcription activator activity, RNA polymerase II-specific [GO:0001077]; RNA polymerase II regulatory region DNA binding [GO:0001012]; RNA polymerase II regulatory region sequence-specific DNA binding [GO:0000977]; sequence-specific double-stranded DNA binding [GO:1990837]
Q9N5D6	reviewed	DNA binding [GO:0003677]
Q9U3F4	reviewed	DEAD/H-box RNA helicase binding [GO:0017151]; metal ion binding [GO:0046872]
Q9XWR1	unreviewed	DNA-binding transcription factor activity [GO:0003700]; sequence-specific DNA binding [GO:0043565]
Q9XWS3	unreviewed	DNA binding [GO:0003677]
V6CLJ5	unreviewed	proximal promoter DNA-binding transcription activator activity, RNA polymerase II-specific [GO:0001077]; RNA polymerase II proximal promoter sequence-specific DNA binding [GO:0000978]; sequence-specific DNA binding [GO:0043565]
B5WWM0	unreviewed	
Q9U2Z5	unreviewed	
B6VQ60	reviewed	DNA binding [GO:0003677]; ubiquitin protein ligase activity [GO:0061630]; ubiquitin-protein transferase activity [GO:0004842]; zinc ion binding [GO:0008270]
Q21209	reviewed	metal ion binding [GO:0046872]; ubiquitin protein ligase activity [GO:0061630]
Q21298	unreviewed	
Q22799	reviewed	dynein intermediate chain binding [GO:0045505]; dynein light intermediate chain binding [GO:0051959]; motor activity [GO:0003774]
B6VQ68	unreviewed	
H2KZQ0	unreviewed	
Q10929	unreviewed	cadherin binding [GO:0045296]; protein kinase binding [GO:0019901]; protein N-terminus binding [GO:0047485]; SH3 domain binding [GO:0017124]
Q21746	unreviewed	protein-containing complex scaffold activity [GO:0032947]
B6VQ93	unreviewed	
O16500	unreviewed	
P91419	unreviewed	
Q20398	unreviewed	
B7WN72	reviewed	
G5EE23	unreviewed	
H2L045	unreviewed	
O44897	unreviewed	ATPase activity, coupled to transmembrane movement of substances [GO:0042626]; ATP binding [GO:0005524]; peptide transmembrane transporter activity [GO:1904680]
P91820	unreviewed	G-protein alpha-subunit binding [GO:0001965]
Q18999	unreviewed	RNA binding [GO:0003723]
Q19253	reviewed	
Q27355	reviewed	DNA-binding transcription factor activity [GO:0003700]; metal ion binding [GO:0046872]; RNA polymerase II regulatory region sequence-specific DNA binding [GO:0000977]
Q8IU06	unreviewed	
Q8MYM6	unreviewed	calcium ion binding [GO:0005509]
Q9N5N7	unreviewed	
Q9U1S2	unreviewed	
Q9U367	unreviewed	
Q9XWD6	reviewed	scavenger receptor activity [GO:0005044]
B7WN89	unreviewed	
P91401	unreviewed	
B7WN91	unreviewed	
Q19547	unreviewed	
B7WN96	unreviewed	DNA-binding transcription factor activity [GO:0003700]; proximal promoter DNA-binding transcription activator activity, RNA polymerase II-specific [GO:0001077]; RNA polymerase II proximal promoter sequence-specific DNA binding [GO:0000978]; RNA polymerase II regulatory region DNA binding [GO:0001012]; transcription factor activity, RNA polymerase II core promoter sequence-specific DNA binding [GO:0000983]; zinc ion binding [GO:0008270]
P45897	reviewed	DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]; metal ion binding [GO:0046872]
Q10924	unreviewed	DNA-binding transcription factor activity, RNA polymerase II-specific [GO:0000981]; sequence-specific DNA binding [GO:0043565]
Q17381	reviewed	DNA-binding transcription factor activity, RNA polymerase II-specific [GO:0000981]; sequence-specific DNA binding [GO:0043565]
Q20709	unreviewed	nucleic acid binding [GO:0003676]
B7WNA0	unreviewed	kinase activity [GO:0016301]; magnesium ion binding [GO:0000287]; potassium ion binding [GO:0030955]; pyruvate kinase activity [GO:0004743]
P34480	reviewed	metal ion binding [GO:0046872]; N-acetylgalactosamine-6-phosphate deacetylase activity [GO:0047419]; N-acetylglucosamine-6-phosphate deacetylase activity [GO:0008448]
Q22866	reviewed	actin filament binding [GO:0051015]
Q23539	unreviewed	kinase activity [GO:0016301]; magnesium ion binding [GO:0000287]; potassium ion binding [GO:0030955]; pyruvate kinase activity [GO:0004743]
Q9U1W5	unreviewed	identical protein binding [GO:0042802]
B7WNA2	unreviewed	nucleic acid binding [GO:0003676]
Q18037	unreviewed	nucleic acid binding [GO:0003676]; zinc ion binding [GO:0008270]
B7WNA3	unreviewed	
P35602	reviewed	
B9ZSG9	unreviewed	nucleic acid binding [GO:0003676]
Q21234	unreviewed	
C0Z1Y1	unreviewed	
P39745	reviewed	ATP binding [GO:0005524]; MAP kinase activity [GO:0004707]; metal ion binding [GO:0046872]; protein serine/threonine kinase activity [GO:0004674]
C1P629	unreviewed	nucleic acid binding [GO:0003676]
G5ECK4	unreviewed	Rho guanyl-nucleotide exchange factor activity [GO:0005089]
G5EDS1	unreviewed	DNA-binding transcription factor activity [GO:0003700]; sequence-specific DNA binding [GO:0043565]
O45003	unreviewed	acyl-CoA hydrolase activity [GO:0047617]
O45539	reviewed	ATP binding [GO:0005524]; metal ion binding [GO:0046872]; non-membrane spanning protein tyrosine kinase activity [GO:0004715]; signaling receptor binding [GO:0005102]
Q17936	unreviewed	RNA binding [GO:0003723]
Q20052	reviewed	cullin family protein binding [GO:0097602]; metal ion binding [GO:0046872]; ubiquitin protein ligase activity [GO:0061630]; ubiquitin-protein transferase activity [GO:0004842]
C1P633	unreviewed	beta-catenin binding [GO:0008013]; glutamate receptor binding [GO:0035254]; kinase activity [GO:0016301]
G5EFV3	reviewed	beta-catenin binding [GO:0008013]; protein binding, bridging [GO:0030674]
H2KZK5	unreviewed	
O01427	reviewed	ATPase binding [GO:0051117]; ATP binding [GO:0005524]; histone serine kinase activity [GO:0035174]; kinesin binding [GO:0019894]; protein kinase activity [GO:0004672]; protein serine/threonine kinase activity [GO:0004674]
O17071	reviewed	ATP binding [GO:0005524]; identical protein binding [GO:0042802]; proteasome-activating ATPase activity [GO:0036402]
O17694	unreviewed	
O44326	reviewed	alpha-catenin binding [GO:0045294]; cadherin binding [GO:0045296]; nuclear hormone receptor binding [GO:0035257]; protein domain specific binding [GO:0019904]; protein kinase binding [GO:0019901]; protein phosphatase binding [GO:0019903]; structural molecule activity [GO:0005198]; transcription coactivator activity [GO:0003713]
O44895	unreviewed	
O45952	reviewed	
O62505	unreviewed	
P10984	reviewed	ATP binding [GO:0005524]
P28548	reviewed	protein kinase regulator activity [GO:0019887]
P34504	reviewed	chitin binding [GO:0008061]
P41829	reviewed	DNA-binding transcription factor activity [GO:0003700]; glucocorticoid receptor binding [GO:0035259]; proximal promoter DNA-binding transcription activator activity, RNA polymerase II-specific [GO:0001077]; RNA polymerase II proximal promoter sequence-specific DNA binding [GO:0000978]; RNA polymerase II regulatory region sequence-specific DNA binding [GO:0000977]; sequence-specific DNA binding [GO:0043565]; zinc ion binding [GO:0008270]
P41932	reviewed	protein domain specific binding [GO:0019904]
P49405	reviewed	5S rRNA binding [GO:0008097]; structural constituent of ribosome [GO:0003735]
P53585	reviewed	ATP binding [GO:0005524]; ATP citrate synthase activity [GO:0003878]; cofactor binding [GO:0048037]; metal ion binding [GO:0046872]
Q09485	reviewed	acetylcholine receptor binding [GO:0033130]; metal ion binding [GO:0046872]; protein membrane anchor [GO:0043495]
Q09663	reviewed	DNA binding [GO:0003677]; metal ion binding [GO:0046872]
Q17820	reviewed	ubiquitin-like modifier activating enzyme activity [GO:0008641]
Q18426	unreviewed	peroxisome matrix targeting signal-1 binding [GO:0005052]; peroxisome targeting sequence binding [GO:0000268]
Q18891	reviewed	
Q19091	unreviewed	
Q19216	unreviewed	
Q19989	unreviewed	
Q20490	unreviewed	
Q21441	reviewed	ATPase activity [GO:0016887]; ATP binding [GO:0005524]; microtubule binding [GO:0008017]; microtubule motor activity [GO:0003777]
Q21443	reviewed	histone binding [GO:0042393]; identical protein binding [GO:0042802]; structural molecule activity [GO:0005198]
Q21701	reviewed	DNA-binding transcription factor activity [GO:0003700]; sequence-specific DNA binding [GO:0043565]; zinc ion binding [GO:0008270]
Q21920	reviewed	RNA binding [GO:0003723]
Q8I4C5	unreviewed	amidase activity [GO:0004040]
Q8MNT0	unreviewed	metal ion binding [GO:0046872]; protein domain specific binding [GO:0019904]
Q93572	reviewed	large ribosomal subunit rRNA binding [GO:0070180]; structural constituent of ribosome [GO:0003735]
Q93971	reviewed	cation transmembrane transporter activity [GO:0008324]; ion channel activity [GO:0005216]
Q965X4	unreviewed	chloride channel activity [GO:0005254]
Q9GYM2	unreviewed	
Q9N423	unreviewed	
Q9NEZ5	reviewed	metal ion binding [GO:0046872]; protein domain specific binding [GO:0019904]
Q9TZ99	reviewed	DNA-binding transcription factor activity [GO:0003700]; sequence-specific DNA binding [GO:0043565]; steroid hormone binding [GO:1990239]; zinc ion binding [GO:0008270]
Q9TZE4	unreviewed	
Q9U256	reviewed	phospholipase A2 activity [GO:0004623]
Q9U308	reviewed	cadherin binding [GO:0045296]
Q9XYB7	reviewed	DNA-binding transcription factor activity, RNA polymerase II-specific [GO:0000981]; nuclear receptor activity [GO:0004879]; nuclear receptor transcription coactivator activity [GO:0030374]; RNA polymerase II regulatory region sequence-specific DNA binding [GO:0000977]; signaling receptor activity [GO:0038023]; transcription factor binding [GO:0008134]; transcription regulatory region sequence-specific DNA binding [GO:0000976]; zinc ion binding [GO:0008270]
C2BR94	unreviewed	mRNA binding [GO:0003729]
Q9U3S3	unreviewed	
C4ALD5	unreviewed	Rac GTPase binding [GO:0048365]; Rac guanyl-nucleotide exchange factor activity [GO:0030676]; Rho GTPase binding [GO:0017048]; Rho guanyl-nucleotide exchange factor activity [GO:0005089]
P34568	reviewed	ubiquitin protein ligase binding [GO:0031625]
C6KRN1	reviewed	WD40-repeat domain binding [GO:0071987]
Q93794	reviewed	protein homodimerization activity [GO:0042803]; protein kinase binding [GO:0019901]
C7IVR4	reviewed	
D0IMZ5	unreviewed	
Q09615	unreviewed	damaged DNA binding [GO:0003684]; nucleotidyltransferase activity [GO:0016779]
Q23670	reviewed	ATP binding [GO:0005524]; DNA binding [GO:0003677]; DNA topoisomerase type II (ATP-hydrolyzing) activity [GO:0003918]; metal ion binding [GO:0046872]
Q6A573	unreviewed	
Q8MQ03	unreviewed	ATPase activity [GO:0016887]; ATP binding [GO:0005524]; ATP-dependent microtubule motor activity, plus-end-directed [GO:0008574]; microtubule binding [GO:0008017]; microtubule motor activity [GO:0003777]; protein kinase binding [GO:0019901]
D0VWM8	reviewed	distal enhancer DNA-binding transcription activator activity, RNA polymerase II-specific [GO:0001205]; double-stranded DNA binding [GO:0003690]; mRNA 3'-UTR binding [GO:0003730]; RNA binding [GO:0003723]; single-stranded RNA binding [GO:0003727]
Q9XVS2	unreviewed	RNA binding [GO:0003723]
D0Z5N1	unreviewed	DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]; transcription coactivator binding [GO:0001223]
D0Z5N4	reviewed	ATP binding [GO:0005524]; eukaryotic translation initiation factor 2alpha kinase activity [GO:0004694]; protein kinase activity [GO:0004672]
Q9XW88	unreviewed	sequence-specific DNA binding [GO:0043565]
G5EE68	unreviewed	mRNA binding [GO:0003729]; RNA binding [GO:0003723]; single-stranded RNA binding [GO:0003727]
G5EEW7	unreviewed	mRNA binding [GO:0003729]; single-stranded RNA binding [GO:0003727]
H2KZ82	unreviewed	nucleic acid binding [GO:0003676]
O01502	unreviewed	acyl-CoA dehydrogenase activity [GO:0003995]; flavin adenine dinucleotide binding [GO:0050660]
O45962	reviewed	metal ion binding [GO:0046872]; ubiquitin-protein transferase activity [GO:0004842]
P34441	reviewed	protein phosphatase binding [GO:0019903]
P91277	unreviewed	RNA binding [GO:0003723]
Q18739	unreviewed	
Q21636	unreviewed	
Q22039	unreviewed	RNA binding [GO:0003723]
Q22708	reviewed	RNA binding [GO:0003723]
Q9N394	unreviewed	RNA binding [GO:0003723]
Q9XW13	reviewed	eukaryotic initiation factor 4E binding [GO:0008190]; translation initiation factor activity [GO:0003743]
D4YWC2	unreviewed	
Q9NAE1	unreviewed	
D6VPA1	unreviewed	actin binding [GO:0003779]; Rho GTPase binding [GO:0017048]
G5ED34	unreviewed	dynein heavy chain binding [GO:0045504]; microtubule motor activity [GO:0003777]
D7SFK5	unreviewed	
P46822	reviewed	kinesin binding [GO:0019894]; microtubule motor activity [GO:0003777]
D7SFQ3	unreviewed	
D9PTN5	reviewed	DNA-binding transcription factor activity [GO:0003700]; peptidase activity [GO:0008233]; sequence-specific DNA binding [GO:0043565]
Q9N410	unreviewed	protein dimerization activity [GO:0046983]
D9PTP5	unreviewed	phosphatidylinositol binding [GO:0035091]; protein self-association [GO:0043621]
Q8I6Y9	unreviewed	inositol 1,4,5 trisphosphate binding [GO:0070679]; store-operated calcium channel activity [GO:0015279]
Q9GYJ9	unreviewed	phosphatidylinositol-3,4,5-trisphosphate binding [GO:0005547]; phosphatidylinositol binding [GO:0035091]; protein self-association [GO:0043621]
Q9Y048	reviewed	acetylcholine transmembrane transporter activity [GO:0005277]; cytoskeletal protein binding [GO:0008092]; zinc ion binding [GO:0008270]
E1B6T5	unreviewed	
G5EF34	unreviewed	insulin-like growth factor binding [GO:0005520]; serine-type endopeptidase inhibitor activity [GO:0004867]
Q9U1T5	unreviewed	
E1B6T9	unreviewed	peptidase activity [GO:0008233]
O61742	reviewed	polyubiquitin modification-dependent protein binding [GO:0031593]
E2JKZ0	unreviewed	cytoskeletal protein binding [GO:0008092]; dynein intermediate chain binding [GO:0045505]; microtubule binding [GO:0008017]
O18209	reviewed	ATP binding [GO:0005524]; cyclin-dependent protein serine/threonine kinase inhibitor activity [GO:0004861]; metal ion binding [GO:0046872]; protein kinase activity [GO:0004672]; protein serine/threonine kinase activity [GO:0004674]
Q7JNG1	unreviewed	proton-transporting ATP synthase activity, rotational mechanism [GO:0046933]
Q9XWK3	unreviewed	phospholipid binding [GO:0005543]; structural constituent of nuclear pore [GO:0017056]
E3W735	unreviewed	kinase activity [GO:0016301]; Rho guanyl-nucleotide exchange factor activity [GO:0005089]
G5EG53	unreviewed	signaling receptor binding [GO:0005102]
O44820	unreviewed	identical protein binding [GO:0042802]; protein tag [GO:0031386]; ubiquitin protein ligase binding [GO:0031625]
O45233	unreviewed	DNA binding [GO:0003677]
P32085	reviewed	AT DNA binding [GO:0003680]; DNA-binding transcription factor activity [GO:0003700]; RNA polymerase II core promoter sequence-specific DNA binding [GO:0000979]; RNA polymerase III general transcription initiation factor activity [GO:0000995]; RNA polymerase III regulatory region DNA binding [GO:0001016]; RNA polymerase II proximal promoter sequence-specific DNA binding [GO:0000978]; transcription factor binding [GO:0008134]
Q95XQ1	unreviewed	
E6N0U8	unreviewed	
P52713	reviewed	fatty-acyl-CoA binding [GO:0000062]; malonate-semialdehyde dehydrogenase (acetylating) activity [GO:0018478]; methylmalonate-semialdehyde dehydrogenase (acylating) activity [GO:0004491]
E8MDW3	unreviewed	
E9P851	unreviewed	
Q18964	reviewed	metal ion binding [GO:0046872]; phosphatidylinositol-3-phosphate binding [GO:0032266]
Q22123	unreviewed	
Q95QA6	reviewed	
F5GU47	unreviewed	nucleic acid binding [GO:0003676]; ubiquinone binding [GO:0048039]
O02273	unreviewed	nucleic acid binding [GO:0003676]
P10038	reviewed	activating transcription factor binding [GO:0033613]; DNA-binding transcription activator activity, RNA polymerase II-specific [GO:0001228]; RNA polymerase II regulatory region sequence-specific DNA binding [GO:0000977]
Q23521	unreviewed	nucleic acid binding [GO:0003676]
F5GU55	unreviewed	ATPase activity [GO:0016887]; ATP binding [GO:0005524]; ATP-dependent microtubule motor activity, plus-end-directed [GO:0008574]; microtubule binding [GO:0008017]; microtubule motor activity [GO:0003777]
P49041	reviewed	mRNA binding [GO:0003729]; rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]
P52709	reviewed	ATP binding [GO:0005524]; threonine-tRNA ligase activity [GO:0004829]
F5GU62	unreviewed	
F5GU79	unreviewed	
Q17868	reviewed	cyclin-dependent protein serine/threonine kinase activator activity [GO:0061575]; histone binding [GO:0042393]; protein kinase binding [GO:0019901]; ubiquitin binding [GO:0043130]
